measurement_id,temperature_degC,depth_m
91,-13.555141,53.952473
91,-13.45633,59.93631
91,-13.340167000000001,66.04164
91,-13.224014000000002,72.02476999999999
91,-13.07895,78.12892
91,-12.980138,84.11276
91,-12.887107,90.09683000000001
91,-12.776735,96.08019
91,-12.654792,102.18529000000001
91,-12.521298,108.16771999999999
91,-12.422499,114.02935
91,-12.335258999999999,119.89146000000001
92,-0.1013514,2.4765344
92,-0.5405405,2.746089
92,-0.8108108,2.9819496
92,-1.1148648,3.2851985
92,-1.418919,3.5716004
92,-1.6891892,3.8748496
92,-2.4324324,4.6835135999999995
92,-2.6013512999999997,4.902527
92,-2.7702703,5.205776
92,-3.1756756,5.8291216
92,-3.4797297,6.3345366
92,-3.6824324,6.705174400000001
92,-3.8513512999999997,7.1432009999999995
92,-4.0202703,7.530686
92,-4.1554055,7.9350179999999995
92,-4.2229730000000005,8.288809
92,-4.2905407,8.575211
92,-4.324324,8.962695
92,-4.425676,9.282792
92,-4.4594593,9.754513000000001
92,-4.5270269999999995,10.31047
92,-4.493243,10.731648
92,-4.4594593,11.034898
92,-4.493243,11.405536
92,-4.5270269999999995,11.860408999999999
92,-4.3918919999999995,12.365825
92,-4.3581080000000005,12.635378999999999
92,-4.324324,12.938628
93,-5.3040543,1.0108303
93,-5.2027025,1.3309265
93,-5.168919,1.6173285
93,-5.135135,1.9037304
93,-4.932432700000001,2.0890493
93,-4.5270269999999995,2.4428398999999996
93,-3.8513512999999997,2.6955476000000003
93,-3.6486487000000003,3.234657
93,-3.4121620000000004,3.4873644999999995
93,-3.1756756,3.7906137
93,-3.0743244,4.0601683
93,-3.0067568,4.329723400000001
93,-2.9054055,4.616125
93,-2.8716216,4.9530687
93,-2.837838,5.205776
93,-2.9054055,5.54272
93,-2.9729729,5.8459687
93,-2.9391892000000004,6.283995
93,-2.9729729,6.55355
93,-2.9391892000000004,7.008424000000001
93,-3.0743244,7.412755499999999
93,-3.1756756,7.8844767000000004
93,-3.3108108,8.474128
93,-3.4121620000000004,8.99639
93,-3.5135136,9.5355
93,-3.6148648000000003,10.091455999999999
93,-3.7162163,10.933815
93,-3.8851351999999997,11.742479
93,-3.9189187999999993,12.281589
93,-3.8513512999999997,12.904933999999999
94,-8.074325,1.0108303
94,-7.972973,1.5667870000000002
94,-7.939189,1.9542718999999997
94,-7.7364864,2.3754513
94,-7.297297500000001,3.33574
94,-7.060811,3.7737665000000002
94,-6.6554055,4.4476533
94,-6.385135,4.986763
94,-6.0135136,5.677497
94,-5.5405407,6.486161
94,-5.2364864,7.075812299999999
94,-4.932432700000001,7.7665462
94,-4.7297297,8.305655499999999
94,-4.560811,8.827917999999999
94,-4.3918919999999995,9.451263
94,-4.2229730000000005,10.158845
94,-4.0878377,10.731648
94,-4.0202703,11.304453
94,-3.8851351999999997,11.8267145
94,-3.8175676,12.298435000000001
94,-3.75,12.955475999999999
95,-0.4054054,0.99398315
95,-0.4391892,1.4657040000000001
95,-0.5067568,1.9542718999999997
95,-1.6891892,2.4596872000000003
95,-2.3986487000000003,2.8977137
95,-3.2432432,3.3694344
95,-4.189189,3.9085437999999995
95,-5.0,4.9362216
95,-5.135135,5.8291216
95,-5.3378377,6.67148
95,-5.4054055,7.429603
95,-5.3378377,8.052947999999999
95,-4.932432700000001,8.912154
95,-4.932432700000001,10.024067
95,-4.7972975,11.034898
95,-4.4594593,12.028881
95,-4.324324,12.938628
96,-1.3175676,1.0276775
96,-1.081081,1.5667870000000002
96,-0.9459459000000001,1.9374248
96,-1.0135136,2.3586042000000003
96,-1.1486486,2.9314080000000002
96,-1.3175676,3.1841154
96,-1.7229729999999999,3.723225
96,-1.9256756000000002,4.009627
96,-2.162162,4.245487000000001
96,-2.9729729,4.9362216
96,-3.108108,5.323706
96,-3.108108,5.677497
96,-3.3108108,6.1492176
96,-3.3783784,6.7388687
96,-3.4459459999999997,7.042117999999999
96,-3.5810812000000007,7.6823106
96,-3.7162163,8.22142
96,-3.8851351999999997,8.726835000000001
96,-3.9864864,9.181708
96,-4.1216216,9.687124
96,-4.2229730000000005,10.175692
96,-4.3581080000000005,10.596871
96,-4.425676,11.102286
96,-4.5270269999999995,11.607700999999999
96,-4.425676,12.09627
96,-4.3581080000000005,12.584838000000001
96,-4.324324,12.904933999999999
97,-6.8157454,-0.0379545
97,-2.3663247000000003,3.5559663999999995
97,-0.4896813,7.6829863
97,-0.0649163,11.69496
98,0.0,-0.056576699999999994
98,-0.0763079,3.6439483
98,0.0134202,7.627198700000001
98,-0.1766473,11.694801
99,-7.6376479999999995,-0.0701643
99,-5.2740884,2.403203
99,-2.3949529999999997,6.427475
99,-1.1645738,10.470275
100,-0.0760686,0.8838879000000001
100,-0.4950495,2.4572692000000003
100,-2.615914,6.4815407
100,-1.7688965,10.466933000000001
101,-7.996417999999999,0.01276564
101,-6.963641,2.0702806000000002
101,-2.912212,6.105653299999999
101,-0.6250591,10.082201
102,0.03446645,2.8332574
102,-1.2576197,6.080939
102,-1.3423667,10.13643
103,-11.110562,4.0938263
103,-6.6074595,16.626198000000002
103,-5.3636503,29.246979
103,-3.320321,54.087112
104,-9.248301,4.540996
104,-5.718806,17.23551
104,-4.919435,29.841955
104,-4.03541,42.45113
105,-2.4,0.5
105,-1.5,10.0
105,0.0,20.0
105,-0.7,60.0
106,-0.4047355,23.622913
106,-0.07081389999999999,38.24023
106,-0.0676679,54.64309300000001
106,-0.08971230000000001,70.116936
106,-0.1394683,175.9797
107,-9.141199,1.2123197000000001
107,-6.495844,5.4484205
107,-3.8747168,10.393749
107,-3.4629467000000003,15.378983999999999
107,-0.9815098,20.4377
107,-1.7068936999999997,40.649452000000004
107,-1.1293663,60.434067000000006
107,-0.4865637,100.4585
107,-0.2,250.0
108,-0.4431633,70.006
108,-0.20454589999999997,85.54066999999999
108,-0.08253619999999999,100.11331
108,-0.0855153,114.81703999999999
108,-0.0927747,129.01865
108,-0.10616289999999999,145.87527
108,-0.11121480000000002,161.11444
108,-0.1374886,175.94037
108,-0.1425854,190.6552
108,-0.14344679999999999,205.34781999999998
108,-0.1506165,220.5981
108,-0.1684195,235.3796
108,-0.18825039999999998,251.22087000000002
108,-0.1980313,260.71454
108,-0.2056944,270.19707999999997
108,-0.2005169,281.18597
108,-0.2039447,290.6463
108,-0.22219629999999999,300.18442000000005
108,-0.22346149999999998,310.15796
108,-0.2331975,320.17596000000003
109,-0.0130512,9.3875065
109,-0.020031,25.071913000000002
109,-0.039641,40.723267
109,-0.042388699999999994,55.89533
109,-0.0493242,70.533005
109,-0.0602925,80.97275
109,-0.09098160000000001,109.68066999999999
109,-0.1028141,140.53163
109,-0.12308889999999999,171.88391000000001
109,-0.1726789,199.49553
109,-0.1971194,229.79007000000001
109,-0.2194771,260.61346000000003
110,-1.4634542,0.60359955
110,-1.9977697,0.769469
110,-2.64914,0.7089025999999999
110,-3.1357415,1.225782
110,-3.5999055,1.503837
110,-3.6916837999999994,1.8672357
110,-3.5036663999999997,2.4426167000000003
110,-2.9657013,3.342166
110,-1.7506843,5.0104957
110,-1.0067245999999999,4.9444230000000005
110,-0.44875479999999995,4.894869
110,-0.1889636,6.055955
110,-0.0915081,7.349874499999999
110,-0.0377116,9.476583
110,-0.030412599999999998,11.607419
110,0.000541,13.854571
110,-0.0145981,16.224234
110,0.03919846,18.350939999999998
110,-0.0260873,19.659313
111,-0.1801907,1.5270268
111,-3.650179,4.5759754
111,-4.084225,5.3110485
111,-4.8257155,7.8218190000000005
111,-4.2162447,10.705959
111,-3.8869905,13.308614000000002
111,-3.71135,16.670406
111,-3.4333002999999995,19.526106
111,-3.4600940000000002,21.068447
111,-3.3598516000000003,23.136570000000003
111,-3.2090549999999998,25.72391
111,-3.0079203,29.08789
111,-2.1513104,41.261078000000005
111,-1.2463127,56.5277
111,-0.5659937,66.11135999999999
111,-0.3160378,72.05393000000001
112,-6.099081,7.6255619999999995
112,-4.280476599999999,9.561078
112,-2.2790247999999997,34.66847
112,-1.5330073,49.49075
112,-1.2124739,59.187626
112,-1.2927847,64.52459
113,-3.3096411,7.547745699999999
113,-3.0557689999999997,11.395616
113,-2.0626495,37.325066
113,-1.1218666000000002,56.83080699999999
113,-0.10651980000000001,71.708275
113,-0.5081705,82.00007
113,-0.3802757,87.393585
114,-8.422307,9.830143
114,-5.170569400000001,23.753505999999998
114,-4.0832143,34.401855
114,-3.0507472,49.679417
115,-6.507168,11.916862
115,-4.6446095000000005,21.744537
115,-3.012971,35.624077
115,-2.3344827,40.51647
115,-2.1851513,43.32826
116,-4.3965693,8.0928
116,-3.6625769999999997,11.155936
117,-5.161411,4.905976
117,-5.6170735,5.6307225
117,-1.9849776999999997,15.608494
117,-1.6884453000000001,23.776545000000002
117,-1.693771,30.137729999999998
117,-1.7490157,35.731285
117,-2.0538561,37.486686999999996
118,-2.38,10.0
119,-2.32,10.0
120,-5.036964,7.820479400000001
120,-5.73926,10.257302000000001
120,-6.2137199999999995,18.527732999999998
120,-6.378248999999999,27.344109000000003
120,-6.4672523,35.9552
120,-6.526105,44.171479999999995
120,-6.4715347,52.763866
120,-6.4774923,60.97325
120,-6.3246875,69.55284
120,-6.262599,77.9488
120,-6.0343056,86.12767
120,-5.873754,95.68346
120,-5.713469,103.871185
120,-5.439760700000001,112.43502
121,-8.022422,4.886938
121,-6.4797955,10.35379
121,-6.236389,18.530685000000002
121,-6.2044120000000005,27.516901
121,-6.580675599999999,35.579094
121,-6.631858,44.380703000000004
121,-6.539505,52.968166000000004
121,-6.583283,60.987038
121,-6.422846,69.95651
121,-6.307862,78.34559
121,-6.155057,86.92517
121,-5.9946957,95.50378
121,-5.819222,104.08041
121,-5.5455894,112.25336499999999
122,-1.7087303,10.717153
122,-1.1104587,17.326732999999997
122,-0.9223355,22.491301999999997
122,-0.576335,27.722772999999997
122,-0.32506090000000004,32.9141
122,-0.517505,44.273483
122,-0.5194992,51.89992
122,-1.5362287000000001,75.62215400000001
122,-2.8078882999999997,108.13486499999999
123,-3.9554699999999996,14.596793
123,-2.6864647999999995,18.764457999999998
123,-1.9248598999999997,20.26003
123,-1.3854632,21.68581
123,-1.0682749,23.041795999999998
123,-0.8468224,26.880434
123,-0.7523462,30.679190000000002
123,-0.9433143,33.13193
123,-1.1660264,35.5747
123,-1.3572463,39.283722
123,-1.5484663,42.992740000000005
123,-1.7396863999999999,46.701763
123,-1.9314102,52.923347
123,-2.0913901000000004,59.1549
123,-2.2198777,66.65271
123,-2.3163695,72.904205
123,-2.3811173,79.16566999999999
124,-3.7015178,14.676557999999998
124,-2.210808,21.426576999999998
124,-1.9901115000000003,29.034059999999997
124,-2.024123,40.33062
124,-2.1856142999999997,54.099865
124,-3.1737102999999998,73.89128000000001
124,-4.066574,93.71261
124,-4.515022,113.67352
124,-4.9002333,134.91066
124,-5.030988,153.715
124,-4.8770546999999995,177.6342
124,-4.564653400000001,202.85953999999998
125,-3.142857,7.594937
125,-3.7100839999999997,17.72152
125,-4.245798000000001,29.113924
125,-5.1281514,48.101265000000005
125,-5.663865599999999,64.55696
125,-6.357143,83.544304
125,-6.829832000000001,94.93670999999999
125,-7.1134452999999995,108.86075600000001
125,-7.365546000000001,121.51898999999999
125,-7.743697599999999,131.64557
125,-7.995798,150.6329
125,-8.027311,167.08861000000002
125,-7.995798,188.60759
125,-7.712185000000001,212.65822999999997
125,-7.2079830000000005,236.70886000000002
125,-6.766806599999999,258.22784
125,-6.420168,274.68352999999996
125,-5.7584032999999994,298.7342
125,-5.191176400000001,324.05062999999996
125,-4.686975,350.6329
125,-4.1512604,377.21518
125,-3.7100839999999997,407.59494
125,-3.2373950000000002,443.03795999999994
125,-2.9852939999999997,472.1519
125,-2.7962184,502.53165
125,-2.5126049999999998,522.7848
125,-1.9768907999999998,536.70886
125,-1.6302521,558.22784
126,-12.035306,17.402866
126,-11.046736,20.364193
126,-10.377616999999999,24.461372
126,-10.317188999999999,37.199135
126,-10.160009,46.16425
126,-10.03508,56.38691
126,-9.814756,67.92121
126,-9.564218499999999,85.824394
126,-9.375127,94.80303
127,-7.71875,7.5376883
127,-7.03125,10.050251
127,-6.34375,12.562814
127,-6.03125,16.331657
127,-5.75,20.100502
127,-5.375,22.613066
127,-5.03125,35.17588
127,-5.21875,46.482409999999994
127,-5.6875,54.0201
127,-6.03125,65.32663000000001
127,-6.40625,76.63316
127,-6.6875,84.17085
127,-6.9375,94.22111
127,-7.21875,104.271355
127,-7.375,118.09045400000001
127,-7.46875,130.65326000000002
127,-7.46875,146.98492
127,-7.34375,162.0603
127,-7.21875,174.62312
127,-7.09375,187.18593
128,-3.125,6.355932
128,-2.075,13.983051000000001
128,-1.475,15.254237
128,-0.9125,17.79661
128,-0.725,25.423729
128,-1.1,34.322033000000005
128,-1.55,44.491524
128,-1.8875,55.932205
128,-2.225,63.559321999999995
128,-2.6375,81.35593399999999
129,-11.678401,28.852715999999997
129,-11.365507000000001,50.374237
129,-10.800508,73.20389
129,-10.550248,90.92615500000001
129,-10.300274,111.173676
129,-10.0503,131.42119
129,-9.831856,151.66302
129,-9.55035,171.91623
129,-9.300233,190.90112
129,-9.018728,211.15434
129,-8.705549000000001,230.1506
129,-8.424328,252.92906000000002
129,-8.173927,269.3887
129,-7.955909700000001,293.41843
129,-7.674262,312.409
129,-7.4242873,332.65652
129,-7.268621400000001,350.36172
129,-7.081850500000001,371.8605
129,-6.800345,392.1137
129,-6.644963000000001,412.34418
129,-6.457908,431.3177
129,-6.365304,449.0115
129,-6.178675,471.77292
130,-12.62376,23.631586
130,-12.373075,37.565975
130,-12.406168,51.449177
130,-12.31328,66.61775
130,-12.188435,78.00414
130,-11.875966,103.31354
130,-11.751689,119.75043500000001
130,-11.407122,140.01501000000002
130,-11.346048,157.70316
131,-9.252253,13.844394
131,-9.441442,20.1373
131,-9.662162,28.947369000000002
131,-9.599099,41.53318
131,-9.378378,62.92906
131,-9.346847,72.99771
131,-9.472973,90.61785
131,-9.662162,101.94508
131,-9.851352,118.30663
131,-10.040541000000001,134.6682
131,-10.22973,152.28833
131,-10.324325,183.75285
131,-10.387387,201.373
131,-10.261261,224.02747000000002
131,-10.261261,245.42334
131,-10.22973,261.7849
131,-10.198198,289.4737
131,-10.135135,317.16247999999996
131,-10.103603,342.3341
131,-10.072072,362.4714
131,-10.040541000000001,383.86728
131,-9.977477,402.746
131,-9.977477,421.62473
131,-9.851352,439.24484
131,-9.851352,469.4508
132,-11.680181,8.810069
132,-12.027027,15.102975
132,-12.247747,21.395882
132,-12.184685,30.20595
132,-12.121622,39.016018
132,-11.932432,49.084666999999996
132,-11.711712,57.894737
132,-11.459458999999999,69.22197
132,-11.333333,80.5492
132,-11.144144,93.13501
132,-11.144144,99.42792
133,-7.165354300000001,11.402027
133,-9.039371000000001,20.27027
133,-10.775591,40.54054
133,-11.381889,59.54391999999999
133,-12.153542999999999,79.81418599999999
133,-12.870078999999999,100.08445999999999
133,-13.393701,119.08783999999999
133,-13.696851,139.35811
133,-13.834645000000002,159.62837
133,-13.834645000000002,187.5
133,-13.724409,211.57095
133,-13.641732000000001,231.84122000000002
133,-13.476378,247.04391
133,-13.200788000000001,276.18242999999995
133,-12.952755999999999,305.32095
133,-12.622047,335.72635
133,-12.26378,363.59796
133,-11.933071,396.53717
133,-11.574803,425.6757
133,-11.216536,445.94595
133,-10.803149000000001,472.5507
133,-10.307087,499.1554
133,-9.948819,525.76013
134,-12.098425,108.95270500000001
134,-12.429133,116.55405400000001
134,-12.814961,131.75676
134,-13.145669,146.95946
134,-13.283464000000002,160.89526
134,-13.393701,178.63176
134,-13.366141,201.4358
134,-13.283464000000002,234.375
134,-13.145669,257.17905
134,-12.814961,287.58447
134,-12.511811,317.98987
134,-12.181103,348.39526
134,-11.795276,380.06757000000005
134,-11.381889,414.27365
134,-10.996063000000001,445.94595
134,-10.720472000000001,470.0169
134,-10.251968,510.55742999999995
134,-9.838583,544.7635
134,-9.34252,580.2365
134,-8.76378,628.3783599999999
134,-8.074803,676.52026
134,-7.4960628,719.5946
134,-7.1377954,742.3986
135,-7.755319,5.063291
135,-6.893617,10.126582
135,-6.606383,17.72152
135,-6.606383,29.113924
135,-6.542553400000001,45.569621999999995
135,-6.606383,59.493669999999995
135,-6.8297873,65.822784
135,-7.117021,77.21519
135,-7.819149,86.07595
135,-8.585107,105.06329
135,-9.223403999999999,120.25317
135,-9.702127,132.91138999999998
135,-10.404255000000001,148.10127
135,-10.75532,164.55696
135,-11.042553,178.48102
135,-11.234042,194.9367
135,-11.489362,220.25316
135,-11.425532,240.50633
135,-11.234042,264.55697999999995
135,-11.042553,286.07596
135,-10.787234,311.3924
136,-4.1385765,4.3130945999999994
136,-4.2569084,4.8632865
136,-4.3752885,5.32909
136,-4.5615597,5.627071
136,-4.79018,5.967842
136,-5.07817,6.225059
136,-5.323882599999999,6.3129040000000005
136,-5.552551,6.5692863
136,-5.7980480000000005,7.036878
136,-5.984128500000001,7.672412
136,-6.085439,8.348948
136,-6.135927,8.982574000000001
136,-6.152565,9.531336
136,-6.1013827,10.121338
136,-5.9567657,11.089775999999999
136,-5.633657,12.98398
136,-5.225468,15.4677105
136,-4.9364014,17.109228
136,-4.749363400000001,18.161457000000002
136,-4.5282364,19.550764
136,-4.2813983,21.446041
136,-4.0515814,23.214975
136,-3.9323156000000004,24.310351999999998
137,-4.3771796,1.9957566999999998
137,-4.5884914000000006,2.9692006
137,-4.833558,4.196286
137,-5.002521499999999,5.12694
137,-5.1290884000000005,6.0991917
137,-5.204928400000001,6.8597584000000005
137,-5.263818700000001,7.620086
137,-5.288787999999999,8.422132000000001
137,-5.2967596,9.308327
137,-5.270809,10.236239
137,-5.2194114,11.205988
137,-5.1255692999999996,12.3017235
137,-4.997686,13.6501465
137,-4.8357844000000005,15.209064000000001
137,-4.571806,17.441656
137,-4.265215400000001,20.095592
137,-4.0097594,22.243916
137,-3.7967474,24.266253
138,-4.1737193999999995,2.1194785
138,-4.147817,2.9630027
138,-4.037433,3.3412
138,-3.901793,3.4236809999999998
138,-3.698285,3.6317909
138,-3.5794744,3.9254808
138,-3.5284598,4.2201242
138,-3.536695,4.6421847000000005
138,-3.5957532,5.107154
138,-3.6887574,5.488212
138,-3.9172099,6.1243415
138,-4.1456146,6.844859
138,-4.4756417,7.6933894
138,-4.678647,8.371356
138,-4.8223066,9.090681
138,-4.8897676,9.682352
138,-4.914832,10.315621
138,-4.9058547,11.201578
138,-4.854385400000001,12.29791
138,-4.7944174,13.436316
138,-4.692053,14.616320000000002
138,-4.5726914,15.880474
138,-4.4533059999999995,17.186823
138,-4.2914767,18.619156
138,-4.146644,19.96734
139,-1.6567560000000001,0.95925003
139,-6.2383833,3.1669433
139,-12.42706,5.2002907
139,-13.452316,6.8524284
139,-13.162754000000001,8.674762
139,-12.872746000000001,10.194064
139,-12.484439,11.108689
139,-12.145947999999999,12.780199
139,-11.904869,14.450325
139,-11.858388,15.966168
139,-11.764092,18.088764
139,-11.774766,25.361492000000002
139,-11.781883,30.209976
139,-11.740072,34.90764
139,-11.747856,40.210667
140,-2.8700907000000004,0.90771556
140,-3.9577038,1.9667171
140,-6.5921449999999995,3.9334342
140,-7.6072507,5.9001513
140,-7.6072507,7.564296700000001
140,-7.244713000000001,9.833586
140,-6.858006,10.590015
140,-6.495468,12.405446000000001
140,-6.302115000000001,15.128592999999999
140,-6.1812687,19.818457000000002
140,-7.0030212,30.1059
140,-7.6797580000000005,39.7882
140,-8.283988,49.92436
140,-8.187311,60.2118
141,-5.4879727,0.7244969
141,-7.3179164000000005,1.8274346999999997
141,-8.309198,2.5260236000000003
141,-9.072016,3.5419848
141,-9.621333,4.419153
141,-9.8049965,5.6220217
141,-9.607391,6.5445294
141,-9.3184185,7.624335
141,-8.937892999999999,8.557946000000001
141,-8.572796,9.794125
141,-8.268487,10.723109
141,-7.9649220000000005,12.866064999999999
141,-7.7831173,14.698126
141,-7.801521000000001,19.856579999999997
141,-7.911384,25.009483
141,-7.9906683,30.012490999999997
141,-8.0698595,34.86375
141,-8.179537,39.713159999999995
141,-8.24367,44.868840000000006
141,-8.292561,50.025444
141,-8.341265,54.878555000000006
141,-8.359575,59.885265000000004
141,-8.393037,64.7393
141,-8.396382000000001,70.20217
141,-8.35372,75.212585
141,-8.310871,79.9195
141,-8.222571,85.084435
141,-8.286612,90.08836
141,-8.1505375,91.91765
142,-4.399776,0.6147682
142,-4.3809333,2.4297326
142,-6.5254864999999995,4.9043922
142,-8.069054,10.087058
142,-7.758147200000001,15.071677
142,-7.665421,20.061798
142,-7.500078,24.747515
142,-7.770929300000001,29.898088
142,-8.258142,40.046577
142,-8.654558,49.890205
142,-8.996263,60.18631
142,-9.065847999999999,68.8114
143,-13.34586,16.492539999999998
143,-13.270494,27.481033
143,-13.112701999999999,35.964714
143,-13.001431,41.264023
143,-12.843752,49.037643
143,-12.686188000000001,56.10120799999999
143,-12.584174,61.047665
144,-13.185976,16.725979000000002
144,-13.387196,25.266904999999998
144,-13.323170999999999,45.907475
144,-13.030488,65.83629599999999
144,-12.801829,79.7153
144,-12.618902,90.03558000000001
144,-12.5,96.441284
144,-12.417683,101.423485
145,-1.4901961000000001,0.8627450999999999
145,-4.0784316,1.9607843
145,-6.980392,4.0784316
145,-8.862745,6.117647
145,-9.6470585,8.156863000000001
145,-9.803922,10.196078
145,-9.725491,12.156863000000001
145,-9.6470585,14.431373
146,-7.4615383,1.7692307
146,-9.538461999999999,2.9230769
146,-12.307692999999999,5.1538463
146,-13.076922999999999,7.3076925
146,-13.307692999999999,9.153846000000001
146,-13.153846,11.230769
146,-12.923077000000001,13.230769
147,-6.6813273,0.6490975999999999
147,-9.162835000000001,1.316653
147,-10.741703,1.7134947
147,-11.797281,2.285685
147,-12.332567,3.3408531999999997
147,-13.926429999999998,5.275840799999999
147,-14.397241000000001,7.410787599999999
147,-13.90094,10.354799
147,-13.917432999999999,12.04676
147,-13.661036,16.519688000000002
147,-13.406137,21.146431
147,-13.308677,26.536095
147,-13.055278,31.316652
147,-12.860356,34.402172
148,-7.872721,0.14849187
148,-9.287885000000001,1.0564579
148,-11.369829,1.638051
148,-13.229759,2.3805103
148,-15.090423999999999,3.2791957999999997
148,-16.212263,4.9744779999999995
148,-16.368848999999997,6.689868499999999
148,-16.08361,9.195669
148,-15.870417999999999,11.231245
148,-15.808665,13.888631
148,-15.746178,16.389791
148,-15.610909,19.20495
148,-15.474172,21.707657
148,-15.418301000000001,25.61485
149,-3.9736922,5.0158014
149,-4.1587442999999995,6.106971700000001
149,-4.5451293,6.9010929999999995
149,-5.024624299999999,7.23755
149,-5.395536,8.030775
149,-5.673787,8.509935
149,-5.828252,8.98193
149,-5.8894267,10.220282000000001
149,-5.7490892,12.064374
149,-5.5160007,13.748747
149,-4.926397,16.492943
149,-4.413621,20.167696
149,-3.838682,24.301903
149,-3.3403017999999998,29.829702
149,-2.9818105999999998,34.285140000000006
149,-2.622601,39.97535
149,-2.3247461,46.595215
149,-2.0260832,54.6042
149,-1.8207991999999997,61.69248
149,-1.5058548,71.089676
149,-1.2689956,79.25659
149,-1.094838,86.037964
150,-4.4230485,3.9613516000000004
150,-4.979461,5.0740169999999996
150,-5.628803700000001,6.03771
150,-6.24711,7.153958
150,-6.7415395,8.417387
150,-7.173537,10.603311
150,-7.327192999999999,12.46442
150,-7.403123,14.9384365
150,-7.23112,18.015507
150,-6.966816000000001,20.161127
150,-6.485346,23.220285
150,-5.630898999999999,29.036178999999997
150,-5.350403,32.415672
150,-5.0540743,36.411654999999996
150,-4.710068700000001,42.565796
150,-4.5224133,45.950665
150,-4.19424,51.488316
150,-3.7413824,58.562263
150,-3.3039977999999994,65.63710999999999
150,-2.8824457999999997,72.09546999999999
150,-2.4914813,79.173
150,-2.1319127,85.48059
150,-1.8509679,89.63181
150,-1.4761951,95.47547
150,-1.1010633,101.936516
151,-4.175205,4.41006
151,-4.3604364,5.1925383
151,-4.6541615,5.672593599999999
151,-5.118003,6.316847
151,-5.458058,6.953935
151,-5.998997,8.065704
151,-6.2614160000000005,9.161353
151,-6.4777737,9.63693
151,-6.802086,10.736161
151,-6.956281,11.671194
151,-7.0017133000000005,13.371689000000002
151,-6.861644999999999,14.752744
151,-6.520423,16.122154000000002
151,-6.163907,17.181978
151,-5.838068499999999,18.70663
151,-5.464912,21.772057999999998
151,-5.076192,24.990935999999998
151,-4.671101,29.75238
151,-4.249998000000001,35.439007000000004
151,-3.6411495000000005,44.664845
151,-3.2349813,51.278442
151,-2.7814949,59.432809999999996
151,-2.5144072,66.36317
151,-2.2152952999999997,75.143875
151,-1.9470404,84.08073
151,-1.8522248,87.47097
151,-1.7221528000000002,98.26803000000001
151,-1.6091703000000002,106.28776
152,-18.49802,9.596076
152,-18.307772,18.932333
152,-18.379465,29.405298
152,-18.22818,33.930923
152,-18.076454000000002,39.871635
152,-18.00011,44.398590000000006
152,-17.886206,49.207893
152,-17.847157,54.30154399999999
152,-17.695606,59.676219999999994
152,-17.581789999999998,64.20251
152,-17.50527,69.29549399999999
152,-17.428663,74.6715
152,-17.31467,79.763824
152,-17.23824,84.57379
152,-17.010256,94.75844000000001
152,-16.632654000000002,104.09138
153,-6.734909,0.8974366
153,-6.132748,9.377350999999999
153,-6.092294,18.999277
153,-6.4644547,27.213406
153,-6.611616000000001,35.989594
153,-6.608720299999999,45.329166
153,-6.4935007,54.38373000000001
153,-6.490956,62.591232
153,-6.300883,71.36146
153,-6.186102,79.00093000000001
153,-5.9589095,86.63842
153,-5.881599400000001,94.278564
153,-5.728470300000001,104.74755
153,-5.50119,112.66806000000001
154,-8.623205,0.9047540000000001
154,-10.885796000000001,6.0075517
154,-10.506253,11.008355
154,-10.732208,16.02117
154,-11.187484,21.08812
154,-11.771231,26.10803
154,-12.143972,31.123755
154,-12.416034,35.79037
155,-0.46925370000000005,4.854369
155,-0.23462689999999997,14.886731
155,-0.24,24.919094
155,-0.2435821,34.951458
155,-0.2453731,37.378640000000004
155,-0.24716420000000003,39.967636
155,-0.24716420000000003,42.718445
155,-0.24895520000000002,44.012943
155,-0.2507463,44.983818
156,-1.2391969999999999,2.424629
156,-0.7931738,12.49884
156,-0.534488,17.408396
156,-0.37967449999999997,21.360737
156,-0.49005150000000003,22.433905
157,-3.0441866,3.9647769999999998
157,-3.3261108,24.116386
157,-3.0851748,43.65299
157,-2.8812714,60.464592
157,-2.64056,78.17709
157,-2.409191,94.5243
157,-2.1873883999999997,107.68211000000001
157,-1.965081,124.94417
157,-1.8817297,131.30344
158,-12.49595,9.128630000000001
158,-12.138474,18.402742
158,-11.588196,27.988390000000003
158,-11.615592,38.2412
158,-11.482588,48.166306
158,-11.316738,59.691715
158,-11.312909,68.02093
158,-11.11554,78.26345
158,-11.239264,88.52067
158,-11.10626,98.44578
158,-10.973109,108.69124
158,-11.129385000000001,117.98886
158,-10.996234,128.23433
158,-10.766607,138.79573
158,-10.473203999999999,148.39314
159,-11.373151,6.8347163
159,-11.595119,12.931736
159,-11.14161,21.56073
159,-10.39455,40.107483
159,-9.839705,59.62412
159,-9.766649000000001,78.842445
159,-9.757959,97.74335
159,-9.974182,116.33418999999999
159,-10.029416000000001,135.87874
159,-9.828217,154.45049
159,-9.658978999999999,173.34403999999998
159,-9.168501,192.54326
159,-8.035833,211.71309
159,-6.517853700000001,230.86527999999998
159,-5.06424,249.70006
159,-3.5464072,268.5319
160,-13.877979999999999,6.3086294999999994
160,-14.80768,9.554789999999999
160,-14.292604,12.414466000000001
160,-13.546428,29.039095
160,-13.090121,43.75482
160,-12.569448,58.787964
160,-12.401978,73.83726999999999
160,-12.106071,88.8807
160,-11.810016000000001,104.244484
160,-11.514109,119.28792
160,-11.153982000000001,134.3284
160,-10.665419,149.36302
160,-10.016455,164.06993
