study_id,measurement_id,temperature_degC,depth_m,to_bottom,Unnamed: 5,Unnamed: 6,Unnamed: 7
18,40,-4.170287,14.463906,False,,,
18,40,-3.2121167,24.722069,False,,,
18,40,-2.123424,37.854286,False,,,
18,40,-1.2635831,50.650116,False,,,
18,40,-0.7303883000000001,59.919914,False,,,
18,40,-0.4257777,65.98968,False,,,
18,40,-0.19775781,75.2352,False,,,
18,40,-0.07866954,83.835686,False,,,
18,40,-0.047427427,99.429276,False,,,
18,40,-0.050159626,128.70215,False,,,
18,40,-0.0655134,176.42879,False,,,
18,40,-0.079530776,209.83717000000001,False,,,
18,40,-0.10524909,251.83565,False,,,
18,41,0.0039943573,15.591420000000001,True,,,
18,41,-0.000371,62.364380000000004,True,,,
18,41,-0.026846834,112.47653000000001,True,,,
18,41,-0.12523572,174.03763999999998,True,,,
18,41,-0.1898582,224.14676,True,,,
18,41,-0.24907565,274.73357999999996,True,,,
18,41,-0.27461579999999997,314.82297,True,,,
18,41,-0.29730493,324.36672999999996,True,,,
18,42,-3.1160312,6.435389,True,,,
18,42,-2.5502026,27.105636999999998,True,,,
18,42,-2.2132785,37.57504,True,,,
18,42,-1.7355672999999998,50.081375,True,,,
18,42,-1.203351,65.03593000000001,True,,,
18,42,-0.85571814,75.09662,True,,,
18,42,-0.45296812,90.46393,True,,,
18,42,-0.21262646,103.65892,True,,,
18,42,-0.10233388,114.54437,True,,,
18,42,-0.068138815,122.98235,True,,,
18,43,-3.6012456,9.310317999999999,True,,,
18,43,-2.8749902,22.89712,True,,,
18,43,-1.9969186,39.6094,True,,,
18,43,-1.3352941,53.878980000000006,True,,,
18,43,-0.8357868,67.33738000000001,True,,,
18,43,-0.45529926,79.5748,True,,,
18,43,-0.18288971,91.27143000000001,True,,,
18,43,-0.061684437,102.70097,True,,,
18,43,-0.07038254,112.50156399999999,True,,,
18,44,-3.512202,16.463573,True,,,
18,44,-2.5052638,28.0995,True,,,
18,44,-1.5526792,42.872820000000004,True,,,
18,44,-0.9433129000000001,55.723583,True,,,
18,44,-0.5061032999999999,70.20634,True,,,
18,44,-0.17670788,86.73275,True,,,
18,44,-0.071430504,96.70004,True,,,
18,44,-0.08335060000000001,102.29568499999999,True,,,
18,44,-0.095097736,107.0724,True,,,
18,45,-4.1777096,15.212463,True,,,
18,45,-3.2244046,26.573582000000002,True,,,
18,45,-2.3357303,38.88792,True,,,
18,45,-1.3940281,54.343309999999995,True,,,
18,45,-0.9879087,63.501934,True,,,
18,45,-0.56083196,75.11806999999999,True,,,
18,45,-0.23045643,87.0039,True,,,
18,45,-0.082312815,97.38212,True,,,
18,45,-0.07307366,104.47986,True,,,
18,45,-0.09512656,107.20889,True,,,
19,46,-9.01528,9.509202,False,,,
19,46,-7.059423,14.417178,False,,,
19,46,-4.5687604,23.619633,False,,,
19,46,-3.3310697,32.668713000000004,False,,,
19,46,-2.1086588,42.177914,False,,,
19,46,-1.2988116000000003,51.53374,False,,,
19,46,-0.7792869,60.58282,False,,,
19,47,-7.046386,11.101447,True,,,
19,47,-5.4552245,15.964654000000001,True,,,
19,47,-4.232813,21.185226,True,,,
19,47,-3.0713074000000002,26.875584000000003,True,,,
19,47,-2.0022998,32.424534,True,,,
19,47,-1.7470797999999998,39.160070000000005,True,,,
19,47,-0.9701200999999999,44.9022,True,,,
19,47,-0.6693756999999999,51.17002,True,,,
19,47,-0.29192933,57.27366,True,,,
19,47,-0.19197704,62.953068,True,,,
19,47,0.016476303,69.233315,True,,,
19,47,0.070904315,75.38044000000001,True,,,
19,47,0.06276969,80.766685,True,,,
19,47,0.08684817,87.22561999999999,True,,,
19,48,-4.3350040000000005,9.93925,False,,,
19,48,-2.7951683999999997,16.259045,False,,,
19,48,-1.9109901999999999,21.870085,False,,,
19,48,-1.6972177,28.004580999999998,False,,,
19,48,-1.2761028,33.812225,False,,,
19,48,-1.1423483,39.80025,False,,,
19,48,-0.94439566,46.090065,False,,,
19,48,-0.74659616,52.226032000000004,False,,,
19,48,-0.42085978,58.50405,False,,,
19,48,-0.35130334,64.19029,False,,,
19,48,-0.14738002,76.47993000000001,False,,,
19,49,-5.6442733,11.147231,False,,,
19,49,-4.8296665999999995,15.695565,False,,,
19,49,-4.060014,21.007465,False,,,
19,49,-3.6211839,28.00628,False,,,
19,49,-3.1072352000000003,34.39305,False,,,
19,49,-2.7738264,41.39508,False,,,
19,50,-11.195122,8.486238499999999,False,,,
19,50,-10.317072999999999,15.137614000000001,False,,,
19,50,-9.707317,22.706423,False,,,
19,50,-9.146341,29.816513,False,,,
19,50,-8.804878,38.073395,False,,,
21,51,-5.2008589999999995,9.429793,True,,,
21,51,-4.0426226000000005,13.279214000000001,True,,,
21,51,-2.7780101000000004,17.245718,True,,,
21,51,-1.7523294999999999,21.4677,True,,,
21,52,-4.4828715,10.128656,True,,,
21,52,-4.293982499999999,15.3638525,True,,,
21,52,-3.4011226000000003,19.957106,True,,,
21,52,-2.4944441000000004,25.525326,True,,,
21,52,-1.109836,30.218040000000002,True,,,
21,53,-6.2633595,10.57593,True,,,
21,53,-4.504019,20.129492000000003,True,,,
21,53,-2.9836762,30.059834000000002,True,,,
21,53,-2.2233722,35.268898,True,,,
21,53,-1.6360865,39.998077,True,,,
21,53,-1.0087359,45.09127,,,,
21,53,-0.44802752,49.821663,,,,
21,54,-5.769028700000001,15.431308,True,,,
21,54,-4.48775,25.616482,True,,,
21,54,-3.2466025000000003,35.315692999999996,True,,,
21,54,-2.1514322999999997,45.387423999999996,True,,,
21,54,-1.0962603000000002,55.21709,True,,,
21,54,-0.28286788,60.3006,True,,,
21,54,-0.041353375,64.55897,True,,,
23,55,-11.1,15.0,,,,
23,56,-12.2,15.0,,,,
23,57,-9.5,15.0,,,,
23,58,-10.5,15.0,,,,
24,59,-5.598234,0.0,,,,
24,59,-4.715232,5.11364,,,,
24,59,-4.04415,10.79546,,,,
24,59,-3.5849889999999998,14.48864,,,,
24,59,-3.0993378,19.318185999999997,,,,
24,59,-2.6401765,24.14773,,,,
24,59,-2.3046358,29.54546,,,,
24,59,-1.9690949,34.375,,,,
24,59,-1.642384,39.204546,,,,
24,59,-1.4039735,44.88637,,,,
24,59,-1.218543,49.43182,,,,
24,59,-1.0242825999999998,53.977274,,,,
24,59,-0.8741722,59.659093999999996,,,,
24,59,-0.7152318,64.77273000000001,,,,
24,59,-0.5916115,69.88636600000001,,,,
24,59,-0.43267107,74.431822,,,,
24,59,-0.406181,79.82955,,,,
24,59,-0.25607064,84.375002,,,,
24,59,-0.17660044,89.77273000000001,,,,
24,59,-0.08830022,94.318184,,,,
24,59,-0.03532009,100.000003,,,,
24,59,-0.04415011,115.0568209,,,,
24,60,-6.719647,0.0,,,,
24,60,-5.289183,9.94317,,,,
24,60,-4.370861,19.60226,,,,
24,60,-3.5938190000000003,29.54545,,,,
24,60,-2.852097,39.48863,,,,
24,60,-2.2163355,49.43181,,,,
24,60,-1.7041943,59.65909,,,,
24,60,-1.2980132,69.60226999999999,,,,
24,60,-0.94481236,78.97726999999999,,,,
24,60,-0.61810154,90.056814,,,,
24,60,-0.4415010999999999,99.7159,,,,
24,60,-0.22958058,109.37499,,,,
24,60,-0.1942605,119.60226999999999,,,,
24,60,-0.1589404,129.261358,,,,
24,60,-0.12362031,139.20453799999999,,,,
24,60,-0.08830022,148.57953799999999,,,,
24,60,-0.105960265,158.806812,,,,
24,60,-0.11479029,169.034084,,,,
24,60,-0.105960265,178.693175,,,,
24,61,-1.8278146,0.0,,,,
24,61,-0.45916116,9.94319,,,,
24,61,-0.2030905,19.602276,,,,
24,61,0.08830022,29.261364,,,,
24,61,0.17660044,40.05682,,,,
24,61,0.09713025,50.28409,,,,
24,61,0.0794702,59.65909,,,,
24,61,0.0794702,70.45455,,,,
24,61,0.061810154000000006,80.397728,,,,
24,61,0.061810154000000006,90.340912,,,,
24,61,0.04415011,100.0,,,,
24,61,0.16777042,109.943184,,,,
24,61,0.061810154000000006,119.886366,,,,
24,61,0.052980132,130.11682,,,,
24,61,0.052980132,140.05682,,,,
25,62,-0.0014492517000000002,-0.015130059,,,,
25,62,-0.0018298764000000002,1.9814038,,,,
25,62,-0.0007639999999999999,3.9778275,,,,
25,62,-0.0011392583,6.004842,,,,
25,62,-0.0008039999999999999,7.9556,,,,
25,62,-0.023780545,8.947983,,,,
25,62,-0.112581216,9.930141,,,,
25,62,-0.0623,12.120941,,,,
25,63,-0.000942,2.9414873,,,,
25,63,-0.0013119128,4.9989824,,,,
25,63,-0.0024184715,6.980331,,,,
25,63,-0.008567327,9.083988,,,,
25,63,-0.23127075,9.558173,,,,
25,63,-0.32089674,9.946015,,,,
25,63,-0.16593146,10.95532,,,,
25,63,-0.09054684,11.879246,,,,
25,63,-0.041906655,12.911893,,,,
25,63,-0.012085816999999999,13.869772,,,,
25,63,-0.006844706,14.905726000000001,,,,
25,63,-0.0023373761,15.8807745,,,,
25,63,-0.0023831557,19.828066,,,,
25,63,-0.004305899,25.4518,,,,
26,64,-2.7393506000000003,12.4925,True,,,
26,64,-2.5785508,17.664720000000003,True,,,
26,64,-2.57654,22.511517,True,,,
26,64,-2.4316192,24.174791,True,,,
26,64,-2.3584652000000004,26.677738,True,,,
26,64,-2.3289263,28.347439,True,,,
26,64,-2.4147,30.1907,True,,,
26,64,-2.3272622000000003,32.358579999999996,True,,,
26,65,-2.8472223,11.002786,False,,,
26,65,-2.6527777,16.350975,False,,,
26,65,-2.4583333,21.364902,False,,,
26,65,-2.3055556,26.211699,False,,,
26,65,-2.1527777,31.225626000000002,False,,,
26,65,-2.125,36.072421999999996,False,,,
26,65,-2.125,38.412259999999996,False,,,
26,65,-2.0833333,40.417828,False,,,
26,65,-2.0694444,43.426186,False,,,
26,65,-1.9722221999999998,46.26741,False,,,
26,66,-2.5631068,10.0,True,,,
26,66,-2.3009708,14.692738,True,,,
26,66,-2.1553397000000003,20.391061999999998,True,,,
26,66,-1.8640776999999997,25.0838,True,,,
26,66,-1.7475728,30.446928000000003,True,,,
26,66,-1.6019417,34.97207,True,,,
26,66,-1.4708738000000001,40.1676,True,,,
26,66,-1.4271844999999999,45.36313,True,,,
26,66,-1.2815534,50.223465000000004,True,,,
26,66,-1.2815534,54.916203,True,,,
26,66,-1.2524271999999999,57.094969999999996,True,,,
26,66,-1.2524271999999999,59.10614399999999,True,,,
26,66,-1.2378641000000001,61.620113,True,,,
26,66,-1.1941747999999999,63.29609,True,,,
26,66,-1.2524271999999999,66.14525,True,,,
26,67,-1.8,14.679666000000001,True,,,
26,67,-1.4857143,19.693594,True,,,
26,67,-1.1857142,24.373259,True,,,
26,67,-1.0142857,29.888579999999997,True,,,
26,67,-0.8428571,34.568245000000005,True,,,
26,67,-0.62857145,39.415043,True,,,
26,67,-0.6142857,44.5961,True,,,
26,67,-0.4,49.442898,True,,,
26,67,-0.24285714,54.456825,True,,,
26,67,-0.12857144,59.13649,True,,,
26,67,-0.028571429,61.476321999999996,True,,,
26,67,-0.057142857000000005,65.487465,True,,,
26,67,-1.78e-15,69.331474,True,,,
26,68,-1.9856019,10.113667999999999,False,,,
26,68,-1.6565001,15.193033999999999,False,,,
26,68,-1.3995752000000001,19.928144,False,,,
26,68,-1.1143677,25.50684,False,,,
26,68,-0.85730284,30.073884999999997,False,,,
26,68,-0.68760645,35.135387,False,,,
26,68,-0.43096167,40.206635,False,,,
26,68,-0.43278185,42.391506,False,,,
26,68,-0.013791333000000001,43.951202,False,,,
26,68,-0.05908571,46.131207,False,,,
26,68,-0.017571699,48.489017,False,,,
26,68,-0.048234664000000003,50.50258,False,,,
26,69,-1.5528336,15.855853,True,,,
26,69,-1.1878525,21.163725,True,,,
26,69,-1.0973005,26.00075,True,,,
26,69,-0.77600074,30.812063000000002,True,,,
26,69,-0.64246094,35.310013,True,,,
26,69,-0.45067948,40.470043,True,,,
26,69,-0.43195894,45.649357,True,,,
26,69,-0.37038920000000003,50.322468,True,,,
26,69,-0.048950724,55.300906999999995,True,,,
26,69,0.010677637,57.63425,True,,,
26,69,0.026902098,59.805285999999995,True,,,
26,69,0.028704816,61.977931999999996,True,,,
26,70,-1.2858143,14.823253,True,,,
26,70,-0.9049775,19.627935,True,,,
26,70,-0.6542832,24.781403,True,,,
26,70,-0.51966023,29.780663,True,,,
26,70,-0.34156302,34.775078,True,,,
26,70,-0.23620284,39.443317,True,,,
26,70,-0.18838821,44.61939,True,,,
26,70,-0.08316804,49.120502,True,,,
26,70,0.022752200000000004,54.457240000000006,True,,,
26,70,-0.07462721,59.315212,True,,,
26,70,-0.029192822,61.65014,True,,,
26,70,-0.14316384,64.00282,True,,,
26,70,0.035633445,69.83287,True,,,
27,71,0.09006281,21.029411,False,,,
27,71,-0.13213129999999998,27.053476,False,,,
27,71,-2.2451057,32.884136,False,,,
27,71,-3.2794566,38.961822999999995,False,,,
27,71,-3.8524747,43.94786,False,,,
27,71,-3.9527729,48.945484,False,,,
27,71,-2.8652607999999997,54.045753000000005,False,,,
27,71,-2.771574,58.974598,False,,,
27,71,-2.9567194,63.970142,False,,,
27,71,-3.4813023000000003,69.0309,False,,,
27,71,-3.872407,73.87433,False,,,
27,71,-3.9606333,78.94578,False,,,
27,72,0.055536285,0.072341055,True,,,
27,72,0.08964653,3.4555852,True,,,
27,72,-5.4285984,8.099822,True,,,
27,72,-4.4744663000000005,13.27035,True,,,
27,72,-3.6293745000000004,18.364676,True,,,
27,72,-3.5598316,23.145870000000002,True,,,
27,72,-4.3665769999999995,33.273323,True,,,
27,72,-6.0579605,43.08497,True,,,
27,72,-7.349448,53.053474,True,,,
27,72,-8.034885000000001,63.036840000000005,True,,,
27,72,-8.23558,73.179146,True,,,
27,72,-7.648213,83.046646,True,,,
27,72,-7.4609375,93.0514,True,,,
27,72,-6.722803999999999,113.14335,True,,,
27,73,-4.2270994,5.849821599999999,True,,,
27,73,-2.7914083,15.958704999999998,True,,,
27,73,-3.7313870000000002,25.93583,True,,,
27,73,-5.180448,35.900475,True,,,
27,73,-7.017431,45.929146,True,,,
27,73,-8.357305,55.749405,True,,,
27,73,-8.970016000000001,65.73455,True,,,
27,73,-8.874296000000001,85.81075,True,,,
27,73,-8.92807,93.75074000000001,True,,,
27,74,-4.877619,-0.1956328,True,,,
27,74,-7.740235,2.8224895,True,,,
27,74,-9.589338,12.850862,True,,,
27,74,-9.0626745,22.863934,True,,,
27,74,-10.705721,32.897354,True,,,
27,74,-10.930411999999999,42.67142,True,,,
27,74,-11.009799000000001,52.669636,True,,,
27,74,-11.0770645,62.66815,True,,,
27,74,-11.070378999999999,70.830215,True,,,
27,75,-10.338589,9.450089,False,,,
27,75,-9.675116000000001,14.245841,False,,,
27,75,-9.617841,19.247326,False,,,
27,75,-9.948487,24.312834,False,,,
27,75,-10.303278,29.230690000000003,False,,,
27,75,-10.709883999999999,39.147354,False,,,
27,75,-10.849973,49.291145,False,,,
27,75,-11.026327,59.286986999999996,False,,,
27,75,-10.887536,69.29055,False,,,
27,75,-10.906317,79.29025,False,,,
28,76,-0.9449242,5.395278500000001,False,,,
28,76,-1.5061873,6.6700473,False,,,
28,76,-2.5270202,10.255198,False,,,
28,76,-2.0433993000000004,13.108982999999998,False,,,
28,76,-1.3558141000000001,15.968619,False,,,
28,76,-0.92556775,27.340609999999998,False,,,
28,76,-0.8789101999999999,42.832382,False,,,
28,76,-0.9085948,57.805614,False,,,
28,76,-0.8585427,61.163306999999996,False,,,
28,76,-0.86200947,73.55556,False,,,
28,76,-1.0667683000000001,76.389595,False,,,
28,76,-0.79065084,91.88795,False,,,
28,76,-0.54002887,107.38557,False,,,
28,77,-0.9053711999999999,3.3649056000000006,False,,,
28,77,-4.0640480000000005,6.1519900000000005,False,,,
28,77,-5.561057599999999,9.4053545,False,,,
28,77,-5.5729055,12.102632,False,,,
28,77,-4.9302135,14.781229000000002,False,,,
28,77,-4.388114,17.847975,False,,,
28,77,-4.059928,21.177675,False,,,
28,77,-3.0751247000000004,32.06575,False,,,
28,77,-2.2545905,40.646854,False,,,
28,77,-2.2646074,50.022213,False,,,
28,77,-0.8773974,59.486121999999995,False,,,
28,77,-0.4216134,69.10504,False,,,
28,77,-0.18009542,77.70267,False,,,
28,77,-0.026583,86.68808,False,,,
29,78,-3.1373737,3.2179723,False,,,
29,78,-5.3114696,17.287859,False,,,
29,78,-3.4469510000000003,32.348335,False,,,
29,78,-1.7802211,47.805428000000006,False,,,
29,79,-0.85279304,1.3226973,False,,,
29,79,-8.091371,11.668402,False,,,
29,79,-6.6963824999999995,20.920195,False,,,
29,79,-6.5988793,26.694329999999997,False,,,
29,79,-6.104955,32.665245,False,,,
29,80,-1.8955821,7.146953999999999,False,,,
29,80,-0.35238433,14.507784,False,,,
29,80,-0.12446638,22.16508,False,,,
29,80,-1.2520036,29.845924,False,,,
29,81,-5.129869,3.1171142999999994,False,,,
29,81,-6.584767,5.568971,False,,,
29,81,-6.780436999999999,8.461965,False,,,
29,81,-6.1321874,14.771926,False,,,
29,82,-6.2846074,5.605028,True,,,
29,82,-5.2874813,11.828403999999999,True,,,
29,82,-3.8707553999999997,17.818924,True,,,
29,82,-3.2922757000000007,20.911402,True,,,
29,82,-2.7736737999999996,23.808054000000002,True,,,
29,82,-2.3550165,26.899836999999998,True,,,
29,83,-2.9225068,22.376942,True,,,
29,83,-2.3793309,26.378560999999998,True,,,
29,83,-1.7978028000000001,29.560438,True,,,
29,83,-1.5664415,31.269886,True,,,
30,84,-3.132201,41.30963,,,,
30,84,-0.020270595,79.627426,,,,
30,84,-0.07497388,119.490746,,,,
30,84,-0.12967716,159.35406,,,,
30,84,-0.17743604,199.21563999999998,,,,
30,84,-0.20434561,239.82387000000003,,,,
30,84,-0.21047020000000002,278.17123,,,,
30,84,-0.29902747,358.64453,,,,
30,85,-1.9036355999999999,13.182185,,,,
30,85,-2.1254065,34.29039,,,,
30,85,-2.2291226,55.369003,,,,
30,85,-2.3814332,77.21168,,,,
30,85,-1.5333315,118.35248600000001,,,,
30,85,-0.9351640999999999,162.56346000000002,,,,
30,85,-0.1773235,204.47876000000002,,,,
30,85,-0.21108104,249.59999,,,,
30,86,-1.7298808,19.905552,,,,
30,86,-1.9234883000000003,59.0518,,,,
30,86,-1.7838124,95.85889,,,,
30,86,-1.5781648000000001,132.64943,,,,
30,86,-1.303081,169.04663,,,,
30,86,-0.7640776999999999,206.88145,,,,
30,86,-0.22857067,243.58934,,,,
30,86,-0.26247287,281.94366,,,,
30,87,-0.0944568,20.247551,,,,
30,87,-0.12181648,39.803272,,,,
30,87,-0.11098192,59.349419999999995,,,,
30,87,-0.12446082,78.52571999999999,,,,
30,87,-0.17610985,98.83941,,,,
30,87,-0.18608439,119.51858999999999,,,,
30,87,-0.2099799,138.69751000000002,,,,
30,87,-0.22342665,159.37756000000002,,,,
30,87,-0.2750998,178.56343,,,,
30,88,-1.0632257,19.36253,,,,
30,88,-0.94841796,29.860066999999997,,,,
30,88,-0.9410395,50.158962,,,,
30,88,-0.99270463,69.72077,,,,
30,88,-1.0688921,79.13835999999999,,,,
30,88,-0.9781325999999999,101.67200000000001,,,,
30,88,-1.1687261,119.38892,,,,
30,88,-1.2134466999999998,138.94899999999998,,,,
30,88,-1.1123188999999998,159.2244,,,,
30,88,-1.0528654,179.1343,,,,
30,88,-0.8895351999999999,185.48434,,,,
30,88,-0.43363163,234.24222999999998,,,,
30,88,-0.12352846599999999,284.54044,,,,
30,88,-0.18528064,319.5183,,,,
30,88,-0.1848868,337.93924,,,,
30,88,-0.18815003,347.7145,,,,
30,89,-0.050925925,25.714285,,,,
30,89,-0.11111111,45.37815,,,,
30,89,-0.10185185,65.54621999999999,,,,
30,89,-0.12037037,85.71429,,,,
30,89,-0.15277778,103.86555,,,,
30,89,-0.13888889999999998,125.04201499999999,,,,
30,89,-0.18518518,145.71428,,,,
30,89,-0.18518518,165.88235,,,,
30,89,-0.18055555,186.05042,,,,
31,90,-3.9102892999999996,0.26139229999999997,False,,,
31,90,-4.0282574,0.43642944,False,,,
31,90,-3.8488362,0.95921403,False,,,
31,90,-3.788151,1.4127077,False,,,
31,90,-3.578881,2.005171,False,,,
31,90,-4.4350557,2.9862322999999997,False,,,
31,90,-3.1874458999999997,3.9930190000000003,False,,,
31,90,-2.8845694,6.085967,False,,,
31,90,-2.5527222000000003,7.969362299999999,False,,,
31,90,-2.1019189999999996,9.991856,False,,,
7,91,-14.051023999999998,11.993795,,,,
7,91,-14.029725,18.118876,,,,
7,91,-13.945332,24.25168,,,,
7,91,-13.849498,30.508335,,,,
7,91,-13.765038500000001,36.39625,,,,
7,91,-13.680512,42.039272,,,,
7,91,-13.60759,48.170673,,,,
7,91,-13.546073999999999,54.055780000000006,,,,
7,91,-13.438704000000001,60.068946999999994,,,,
7,91,-13.337069,66.08140999999999,,,,
7,91,-13.218291,72.34088,,,,
7,91,-13.08801,78.4793,,,,
7,91,-12.986341,84.36932,,,,
7,91,-12.884707,90.38179000000001,,,,
7,91,-12.777336,96.394966,,,,
7,91,-12.664263,102.53128000000001,,,,
7,91,-12.54542,108.54585,,,,
7,91,-12.437983000000001,114.31413,,,,
7,91,-12.353655,120.691826,,,,
32,92,-0.09333510000000002,2.4680392999999996,,,,
32,92,-0.8762777,3.0401852000000003,,,,
32,92,-1.0809346000000002,3.3095684000000003,,,,
32,92,-1.3534454,3.562047,,,,
32,92,-1.6599697,3.8313443999999994,,,,
32,92,-2.1372527999999997,4.3869004,,,,
32,92,-2.5804647999999997,4.908791000000001,,,,
32,92,-2.9558806,5.4644330000000005,,,,
32,92,-3.195358,5.9864955,,,,
32,92,-3.5708892,6.575832000000001,,,,
32,92,-3.84438,7.114712,,,,
32,92,-4.049958999999999,7.6536503,,,,
32,92,-4.290474400000001,8.478961,,,,
32,92,-4.3603463,9.051708,,,,
32,92,-4.4989360000000005,9.860258,,,,
32,92,-4.5008965,10.433062,,,,
32,92,-4.5365815000000005,10.938448,,,,
32,92,-4.470688,11.528156,,,,
32,92,-4.438404,12.016753,,,,
32,92,-4.3726254,12.640156,,,,
32,92,-4.373548,12.909711,,,,
32,93,-5.3220339999999995,1.0264423,,,,
32,93,-5.1864405,1.3966346,,,,
32,93,-5.1525426,1.8341346,,,,
32,93,-4.8474574,2.1706731,,,,
32,93,-4.2033895999999995,2.7596154,,,,
32,93,-3.5593220000000003,3.3822114,,,,
32,93,-3.1864407000000003,3.8870192,,,,
32,93,-3.0508474999999997,4.358173000000001,,,,
32,93,-2.8813560000000003,5.014423000000001,,,,
32,93,-2.8813560000000003,5.923076999999999,,,,
32,93,-2.8474576000000003,6.4951925,,,,
32,93,-2.9491525000000003,7.084134599999999,,,,
32,93,-3.220339,7.9759617,,,,
32,93,-3.4915254,9.423077000000001,,,,
32,93,-3.8305085,11.139422999999999,,,,
32,93,-3.8644068,12.216346000000001,,,,
32,93,-3.8305085,12.956731,,,,
32,94,-3.7627117999999995,12.973557000000001,,,,
32,94,-3.8644068,12.064903999999999,,,,
32,94,-4.2033895999999995,10.382211999999999,,,,
32,94,-4.5423727,8.716346000000001,,,,
32,94,-5.084746,7.2524036999999995,,,,
32,94,-6.1694913,5.485576999999999,,,,
32,94,-7.355932000000001,3.2475963,,,,
32,94,-7.898305000000001,2.2043269,,,,
32,94,-8.067797,0.97596157,,,,
32,95,-0.37288135,0.99278843,,,,
32,95,-0.5084746,2.0360577,,,,
32,95,-2.7118645,3.0793269,,,,
32,95,-4.1694913,4.0048075,,,,
32,95,-4.983051000000001,4.9975963,,,,
32,95,-5.3898306,6.8317309999999996,,,,
32,95,-5.2881355,7.9759617,,,,
32,95,-5.016948999999999,8.985577000000001,,,,
32,95,-4.983051000000001,10.045672999999999,,,,
32,95,-4.576271,11.661057000000001,,,,
32,95,-4.3050847,13.024038000000001,,,,
32,96,-1.3898305,1.0096154,,,,
32,96,-1.1186441,1.5649038999999998,,,,
32,96,-0.9830508,2.1875,,,,
32,96,-1.0508473999999999,2.7259613999999996,,,,
32,96,-1.7627118999999998,3.7860577000000006,,,,
32,96,-2.9830508,4.9302883,,,,
32,96,-3.3559322,5.8221154,,,,
32,96,-3.4915254,6.915865400000001,,,,
32,96,-3.6949153,8.161057000000001,,,,
32,96,-3.9661016000000004,8.867788000000001,,,,
32,96,-4.338983,10.432692999999999,,,,
32,96,-4.576271,12.115385,,,,
32,96,-4.2711864,12.973557000000001,,,,
33,97,-14.015781,-2.4090683,,,,
33,97,-12.253807,-1.8898078999999999,,,,
33,97,-10.899780999999999,-1.5026469,,,,
33,97,-9.546655,-0.9935345,,,,
33,97,-8.044622,-0.51228577,,,,
33,97,-2.4246842999999996,3.6446571000000003,,,,
33,97,-0.48395568,7.653982000000001,,,,
33,97,-0.04878251,11.660482,,,,
33,99,-8.099567,0.044454698,,,,
33,99,-7.0085754,2.0561452,,,,
33,99,-2.9533277,6.0821414,,,,
33,99,-0.6611520000000001,10.105675999999999,,,,
33,99,-0.66130376,10.127571000000001,,,,
33,100,-0.070577525,2.7710695,,,,
33,100,-1.300296,6.0720177,,,,
33,100,-1.3224558000000002,10.158532000000001,,,,
33,101,-13.231910999999998,-0.10468731,,,,
33,101,-10.812447,0.070946805,,,,
33,101,-8.779494999999999,0.32848576,,,,
33,101,-7.959103,0.69264877,,,,
33,101,-5.136866599999999,3.4532032,,,,
33,101,-2.3878522,7.463533,,,,
33,101,-1.0153143,11.496542999999999,,,,
33,102,-0.104935005,-0.028077994,,,,
33,102,-0.40317667,1.5368794,,,,
33,102,-2.4983419999999996,5.5130156999999995,,,,
33,102,-1.6762332999999998,9.499839,,,,
34,103,-11.102339,4.036502,True,,,
34,103,-6.621061999999999,16.504686,True,,,
34,103,-5.372205999999999,28.831915000000002,True,,,
34,103,-3.3392453,53.68676800000001,True,,,
34,104,-9.285295,4.778995500000001,True,,,
34,104,-5.733628700000001,17.0692,True,,,
34,104,-4.9283967,29.596484999999998,True,,,
34,104,-4.0809484,41.930164000000005,True,,,
35,105,-2.2636724,5.295778299999999,,,,
35,105,-1.4948481000000002,9.87768,,,,
35,105,0.044385735,19.753313000000002,,,,
35,105,-0.21083224,59.992226,,,,
35,106,-0.40683427,23.40909,False,,,
35,106,-0.068440326,37.67857,False,,,
35,106,-0.07153202,54.83766,False,,,
35,106,-0.09148157400000001,68.94481,False,,,
35,106,-0.14316167,175.1461,False,,,
35,107,-9.12674,1.2556180000000001,,,,
35,107,-6.4723644,5.554577,,,,
35,107,-3.8882844,10.383780999999999,,,,
35,107,-3.4371676,15.352362,,,,
35,107,-0.88817436,20.358109,,,,
35,107,-1.7060528000000001,40.185970000000005,,,,
35,107,-1.0204531,60.04046999999999,,,,
35,107,-0.34891254,100.26856,,,,
35,108,-0.43970588,70.22504,True,,,
35,108,-0.220362,84.86341,True,,,
35,108,-0.08923077,100.49261,True,,,
35,108,-0.08273756,114.14577,True,,,
35,108,-0.0930543,130.25638,True,,,
35,108,-0.10135747,145.0403,True,,,
35,108,-0.11273756,161.15651,True,,,
35,108,-0.14126697,175.7837,True,,,
35,108,-0.14210407,190.79153,True,,,
35,108,-0.1440724,205.01567,True,,,
35,108,-0.15022625,220.0515,True,,,
35,108,-0.16807692,235.1489,True,,,
35,108,-0.18377829,250.49821,True,,,
35,108,-0.19771492,261.62674,True,,,
35,108,-0.20226245,270.6001,True,,,
35,108,-0.20244344,280.86655,True,,,
35,108,-0.20373303,290.6124,True,,,
35,108,-0.21997738,299.64734,True,,,
35,108,-0.22223982,310.45117,True,,,
35,108,-0.23524886,319.9955,True,,,
35,108,-0.23438914,329.9933,True,,,
35,109,-0.013910971999999999,10.673089,True,,,
35,109,-0.018442702,25.791355,True,,,
35,109,-0.037716407,41.15116,True,,,
35,109,-0.03909587,56.534298,True,,,
35,109,-0.050984737,71.12145,True,,,
