study_id,measurement_id,temperature_degC,depth_m,Unnamed: 4,Unnamed: 5,Unnamed: 6
26,5,-1.9905213,9.832402,,,
26,5,-1.6635071,15.195530999999999,,,
26,5,-1.3933649,20.223463,,,
26,5,-1.0947868,24.9162,,,
26,5,-0.8530806000000001,30.111732,,,
26,5,-0.6824645,35.139664,,,
26,5,-0.36966825,40.0,,,
26,5,-0.36966825,41.843575,,,
26,5,0.014218008999999998,44.022346,,,
26,5,-0.07109005,46.03352,,,
26,5,0.014218008999999998,47.709496,,,
26,5,-0.05687204,50.055865999999995,,,
26,6,-1.5507246000000001,15.865922,,,
26,6,-1.1884058000000002,20.726257,,,
26,6,-1.1014493,25.921787,,,
26,6,-0.76811594,30.949720000000003,,,
26,6,-0.65217394,35.810055,,,
26,6,-0.47826087,41.005584999999996,,,
26,6,-0.4347826,45.530727,,,
26,6,-0.39130434,50.893856,,,
26,6,-0.10144927,55.921787,,,
26,6,-0.01449275,57.76536,,,
26,6,0.028985507999999997,59.776534999999996,,,
26,6,0.04347826,61.620113,,,
26,6,-0.04347826,63.631287,,,
26,6,-0.01449275,65.81006,,,
26,7,-1.3125,15.181059,,,
26,7,-0.90865386,20.027855,,,
26,7,-0.67788464,25.041782,,,
26,7,-0.49038459999999995,30.055709999999998,,,
26,7,-0.36057693,34.735374,,,
26,7,-0.28846154,39.749302,,,
26,7,-0.21634616,44.930363,,,
26,7,-0.11538462,49.94429,,,
26,7,-0.05769231,54.791090000000004,,,
26,7,-0.1298077,59.805016,,,
26,7,-0.04326923,61.810584999999996,,,
26,7,-0.20192307,63.983288,,,
26,7,-0.11538462,65.98886,,,
26,7,-0.10096154,67.99443000000001,,,
26,7,-0.04326923,69.498604,,,
27,1,0.041244794,21.027739999999998,,,
27,1,-0.131653,26.90598,,,
27,1,-2.2363033,33.030994,,,
27,1,-3.2301135,38.889114,,,
27,1,-3.8612704,44.020813000000004,,,
27,1,-3.9610546,48.87141,,,
27,1,-2.8538094,54.045715,,,
27,1,-2.7604377,58.901047,,,
27,1,-2.9570912999999996,64.19046,,,
27,1,-3.4432843,69.17865,,,
27,1,-3.8811883999999996,74.16802,,,
27,1,-3.9569254000000003,79.16627,,,
27,2,0.079088956,0.29293552,,,
27,2,0.052904099999999996,3.3805943,,,
27,2,-5.4070516,8.246875,,,
27,2,-4.420431,13.271163,,,
27,2,-3.6269669999999996,18.290716,,,
27,2,-3.5819813999999996,23.291925,,,
27,2,-4.361212,33.273037,,,
27,2,-6.0337877,43.232254,,,
27,2,-7.3441963,53.200343999999994,,,
27,2,-8.002705,63.18441800000001,,,
27,2,-8.226708,73.3262,,,
27,2,-7.6055592999999995,83.34164,,,
27,2,-7.443252,93.49289,,,
27,2,-6.683551,113.07073999999999,,,
27,3,-4.2224174,5.9229193,,,
27,3,-2.7803557,15.958476000000001,,,
27,3,-3.7286943999999997,26.082506,,,
27,3,-5.135584,35.901173,,,
27,3,-7.001413,46.002712,,,
27,3,-8.335869,55.823154,,,
27,3,-8.922041,65.95606,,,
27,3,-8.862722999999999,85.810875,,,
27,3,-8.916453,94.04503000000001,,,
27,4,-4.918720700000001,0.02337566,,,
27,4,-7.6730375,2.7500432,,,
27,4,-9.538769,12.704525,,,
27,4,-8.99015,22.865244,,,
27,4,-10.662726,32.824459999999995,,,
27,4,-10.910778,42.818591999999995,,,
27,4,-10.965577,52.6704,,,
27,4,-11.068955,62.9622,,,
27,4,-11.049961,70.75695,,,
27,5,-10.309157,9.303218,,,
27,5,-9.636513,14.466872,,,
27,5,-9.591624000000001,19.615139000000003,,,
27,5,-9.908612,24.313353,,,
27,5,-10.250035,29.452152,,,
27,5,-10.666903999999999,39.14802,,,
27,5,-10.794428,49.43923,,,
27,5,-10.994094,59.287487,,,
27,5,-10.831883,69.5858,,,
27,5,-10.862537,79.438194,,,
28,1,-0.8661235,6.1493998,,,
28,1,-1.5018553,6.6457996,,,
28,1,-2.4181795,10.478909,,,
28,1,-2.0376165,13.319944,,,
28,1,-1.5051589,18.480906,,,
28,1,-0.84666085,27.504771999999996,,,
28,1,-0.77146757,31.366226,,,
28,1,-0.8256181999999999,43.19988,,,
28,1,-0.88070256,58.378235,,,
28,1,-0.8560690000000001,61.209095,,,
28,1,-0.9612822,73.81315,,,
28,1,-0.98756754,76.89984,,,
28,1,-0.7375695,92.08691400000001,,,
28,1,-0.46214798,107.27472,,,
28,2,-0.9050279,3.5989716,,,
28,2,-4.022346499999999,5.912596,,,
28,2,-5.530726400000001,9.2544985,,,
28,2,-5.5810056,12.082262,,,
28,2,-4.952514,14.395885999999999,,,
28,2,-4.424581,17.73779,,,
28,2,-4.022346499999999,21.59383,,,
28,2,-3.067039,32.390747,,,
28,2,-2.23743,41.131104,,,
28,2,-2.2877095,49.871464,,,
28,2,-0.8547485999999999,59.640102,,,
28,2,-0.42737429999999993,68.38046,,,
28,2,-0.20111732,77.634964,,,
28,2,-0.02513967,86.88946,,,
29,1,-3.1419387000000003,3.238049,,,
29,1,-5.256179,17.395834,,,
29,1,-3.4435616000000002,32.43298,,,
29,1,-1.7463673,47.797965999999995,,,
29,2,-0.8620344000000001,1.2488993,,,
29,2,-8.022564,11.305096,,,
29,2,-6.9333789999999995,18.933119,,,
29,2,-6.7356853,20.970875,,,
29,2,-6.606267,26.883293,,,
29,2,-6.0794377,32.996016999999995,,,
29,3,-1.9126819,7.5040784,,,
29,3,-0.34927234,14.812398000000002,,,
29,3,-0.14968815,22.8385,,,
29,3,-1.2474011999999999,30.277325,,,
29,4,-5.122299,3.0462523,,,
29,4,-6.5577607,5.5847809999999996,,,
29,4,-6.7548122,8.684486999999999,,,
29,4,-6.1371910000000005,14.975610000000001,,,
29,5,-6.253875,5.6462007000000005,,,
29,5,-5.266261,11.776124000000001,,,
29,5,-3.8127584000000003,17.902994,,,
29,5,-3.252363,21.04619,,,
29,5,-2.7452784,24.032394,,,
29,5,-2.331327,27.124104,,,
29,6,-2.8847046,22.389597,,,
29,6,-2.362641,26.481474,,,
29,6,-1.7596880000000001,29.657625,,,
29,6,-1.5074173,31.475578000000002,,,
30,1,-3.1388873999999998,36.368313,,,
30,1,-0.01332871,76.53601,,,
30,1,-0.08174836,117.51123999999999,,,
30,1,-0.12247054,157.72098,,,
30,1,-0.18399382,197.17748999999998,,,
30,1,-0.21087524,236.62526,,,
30,1,-0.20309883,276.82272,,,
30,1,-0.27150250000000004,318.55643,,,
30,1,-0.29143953,358.76093,,,
30,2,-1.9130939999999999,11.028557000000001,,,
30,2,-2.1136007,30.799732000000002,,,
30,2,-2.2170782000000004,52.063334999999995,,,
30,2,-2.362142,72.57897,,,
30,2,-1.5298096,116.36038,,,
30,2,-0.9468985000000001,160.20485,,,
30,2,-0.19769055,204.76576,,,
30,2,-0.20370686,248.00064,,,
30,2,-0.43834338,292.05182,,,
30,3,-1.7120433000000002,17.045567000000002,,,
30,3,-1.912166,55.02016999999999,,,
30,3,-1.779743,92.152214,,,
30,3,-1.5710918,130.02347,,,
30,3,-1.2793162,167.11522,,,
30,3,-0.7588885000000001,204.90764,,,
30,3,-0.23154835,241.93985,,,
30,3,-0.25151742,280.62737999999996,,,
30,3,-0.23687664,317.78918,,,
30,4,-0.09080485,16.635673999999998,,,
30,4,-0.11810230000000001,36.363056,,,
30,4,-0.11075791,56.081683999999996,,,
30,4,-0.13109499,77.324265,,,
30,4,-0.17224918,167.11522,,,
30,4,-0.1856739,117.53751000000001,,,
30,4,-0.21295536,138.02338,,,
30,4,-0.22638008,158.50572,,,
30,4,-0.27447864,177.47988999999998,,,
30,5,-1.0607926,16.122432999999997,,,
30,5,-0.9427863000000001,26.711319,,,
30,5,-0.94235426,47.19017,,,
30,5,-0.99043685,66.92281,,,
30,5,-1.0664248,77.560745,,,
30,5,-1.1695183999999998,117.02776999999999,,,
30,5,-1.2037282,137.51538,,,
30,5,-1.1201718,157.21473999999998,,,
30,5,-1.050456,177.47988999999998,,,
30,5,-0.8840312,184.46033,,,
30,5,-0.4257027,234.40412999999998,,,
30,5,-0.11288602,283.62625,,,
30,5,-0.19529042,318.53717,,,
30,5,-0.18101765,338.25403,,,
30,5,-0.19463438,349.63467,,,
30,6,-0.06987573,23.456703,,,
30,6,-0.1387594,42.436122999999995,,,
30,6,-0.11754227,62.90971999999999,,,
30,6,-0.13099898,81.87512,,,
30,6,-0.15826444,103.11946,,,
30,6,-0.13709532,121.31763000000001,,,
30,6,-0.18512988,143.3257,,,
30,6,-0.19164222,163.04782,,,
30,6,-0.1912262,182.7682,,,
31,1,-4.1419053,0.01487858,,,
31,1,-4.1403675,0.29362422,,,
31,1,-4.296198400000001,0.48066923,,,
31,1,-4.097565,0.9437271,,,
31,1,-4.055788,1.4079995,,,
31,1,-3.8176847,1.9172113000000002,,,
31,1,-4.6352839999999995,2.9921129,,,
31,1,-3.4142672999999997,3.9583097,,,
31,1,-3.1282357999999997,6.0467763,,,
31,1,-2.8040154,7.949109,,,
31,1,-2.3226826000000003,9.896685,,,
7,1,-14.079225,11.69219,,,
7,1,-14.055535,17.923489,,,
7,1,-13.968273000000002,24.029997,,,
7,1,-13.875242000000002,30.014069,,,
7,1,-13.787992000000001,35.998375,,,
7,1,-13.694961,41.98245,,,
7,1,-13.619282,47.845024,,,
7,1,-13.555141,53.952473,,,
7,1,-13.45633,59.93631,,,
7,1,-13.340167000000001,66.04164,,,
7,1,-13.224014000000002,72.02476999999999,,,
7,1,-13.07895,78.12892,,,
7,1,-12.980138,84.11276,,,
7,1,-12.887107,90.09683000000001,,,
7,1,-12.776735,96.08019,,,
7,1,-12.654792,102.18529000000001,,,
7,1,-12.521298,108.16771999999999,,,
7,1,-12.422499,114.02935,,,
7,1,-12.3352585,119.89146000000001,,,
32,1,-0.10135135,2.4765344,,,
32,1,-0.5405405,2.746089,,,
32,1,-0.8108108,2.9819496,,,
32,1,-1.1148648,3.2851985,,,
32,1,-1.418919,3.5716004,,,
32,1,-1.6891892,3.8748496,,,
32,1,-2.4324324,4.6835135999999995,,,
32,1,-2.6013512999999997,4.902527,,,
32,1,-2.7702703,5.205776,,,
32,1,-3.1756756,5.8291216,,,
32,1,-3.4797297,6.3345366,,,
32,1,-3.6824324,6.705174400000001,,,
32,1,-3.8513512999999997,7.1432009999999995,,,
32,1,-4.0202703,7.530686,,,
32,1,-4.1554055,7.9350179999999995,,,
32,1,-4.2229730000000005,8.288809,,,
32,1,-4.2905407,8.575211,,,
32,1,-4.324324,8.962695,,,
32,1,-4.425676,9.282792,,,
32,1,-4.4594593,9.754513000000001,,,
32,1,-4.5270269999999995,10.31047,,,
32,1,-4.493243,10.731648,,,
32,1,-4.4594593,11.034898,,,
32,1,-4.493243,11.405536,,,
32,1,-4.5270269999999995,11.860408999999999,,,
32,1,-4.3918919999999995,12.365825,,,
32,1,-4.3581080000000005,12.635378999999999,,,
32,1,-4.324324,12.938628,,,
32,2,-5.3040543,1.0108303,,,
32,2,-5.2027025,1.3309265,,,
32,2,-5.168919,1.6173285,,,
32,2,-5.135135,1.9037304,,,
32,2,-4.932432700000001,2.0890493,,,
32,2,-4.5270269999999995,2.4428398999999996,,,
32,2,-3.8513512999999997,2.6955476000000003,,,
32,2,-3.6486487000000003,3.234657,,,
32,2,-3.4121620000000004,3.4873644999999995,,,
32,2,-3.1756756,3.7906137,,,
32,2,-3.0743244,4.0601683,,,
32,2,-3.0067568,4.329723400000001,,,
32,2,-2.9054055,4.616125,,,
32,2,-2.8716216,4.9530687,,,
32,2,-2.837838,5.205776,,,
32,2,-2.9054055,5.54272,,,
32,2,-2.9729729,5.8459687,,,
32,2,-2.9391892000000004,6.283995,,,
32,2,-2.9729729,6.55355,,,
32,2,-2.9391892000000004,7.008424000000001,,,
32,2,-3.0743244,7.412755499999999,,,
32,2,-3.1756756,7.8844767000000004,,,
32,2,-3.3108108,8.474128,,,
32,2,-3.4121620000000004,8.99639,,,
32,2,-3.5135136,9.5355,,,
32,2,-3.6148648000000003,10.091455999999999,,,
32,2,-3.7162163,10.933815,,,
32,2,-3.8851351999999997,11.742479,,,
32,2,-3.9189187999999993,12.281589,,,
32,2,-3.8513512999999997,12.904933999999999,,,
32,3,-8.074325,1.0108303,,,
32,3,-7.972973,1.5667870000000002,,,
32,3,-7.939189,1.9542718999999997,,,
32,3,-7.7364864,2.3754513,,,
32,3,-7.297297500000001,3.33574,,,
32,3,-7.060811,3.7737665000000002,,,
32,3,-6.6554055,4.4476533,,,
32,3,-6.385135,4.986763,,,
32,3,-6.0135136,5.677497,,,
32,3,-5.5405407,6.486161,,,
32,3,-5.2364864,7.075812299999999,,,
32,3,-4.932432700000001,7.7665462,,,
32,3,-4.7297297,8.305655499999999,,,
32,3,-4.560811,8.827917999999999,,,
32,3,-4.3918919999999995,9.451263,,,
32,3,-4.2229730000000005,10.158845,,,
32,3,-4.0878377,10.731648,,,
32,3,-4.0202703,11.304453,,,
32,3,-3.8851351999999997,11.8267145,,,
32,3,-3.8175676,12.298435000000001,,,
32,3,-3.75,12.955475999999999,,,
32,4,-0.4054054,0.99398315,,,
32,4,-0.4391892,1.4657040000000001,,,
32,4,-0.5067568,1.9542718999999997,,,
32,4,-1.6891892,2.4596872000000003,,,
32,4,-2.3986487000000003,2.8977137,,,
32,4,-3.2432432,3.3694344,,,
32,4,-4.189189,3.9085437999999995,,,
32,4,-5.0,4.9362216,,,
32,4,-5.135135,5.8291216,,,
32,4,-5.3378377,6.67148,,,
32,4,-5.4054055,7.429603,,,
32,4,-5.3378377,8.052947999999999,,,
32,4,-4.932432700000001,8.912154,,,
32,4,-4.932432700000001,10.024067,,,
32,4,-4.7972975,11.034898,,,
32,4,-4.4594593,12.028881,,,
32,4,-4.324324,12.938628,,,
32,5,-1.3175676,1.0276775,,,
32,5,-1.081081,1.5667870000000002,,,
32,5,-0.9459459000000001,1.9374248,,,
32,5,-1.0135136,2.3586042000000003,,,
32,5,-1.1486486,2.9314080000000002,,,
32,5,-1.3175676,3.1841154,,,
32,5,-1.7229729999999999,3.723225,,,
32,5,-1.9256756000000002,4.009627,,,
32,5,-2.162162,4.245487000000001,,,
32,5,-2.9729729,4.9362216,,,
32,5,-3.108108,5.323706,,,
32,5,-3.108108,5.677497,,,
32,5,-3.3108108,6.1492176,,,
32,5,-3.3783784,6.7388687,,,
32,5,-3.4459459999999997,7.042117999999999,,,
32,5,-3.5810812000000007,7.6823106,,,
32,5,-3.7162163,8.22142,,,
32,5,-3.8851351999999997,8.726835000000001,,,
32,5,-3.9864864,9.181708,,,
32,5,-4.1216216,9.687124,,,
32,5,-4.2229730000000005,10.175692,,,
32,5,-4.3581080000000005,10.596871,,,
32,5,-4.425676,11.102286,,,
32,5,-4.5270269999999995,11.607700999999999,,,
32,5,-4.425676,12.09627,,,
32,5,-4.3581080000000005,12.584838000000001,,,
32,5,-4.324324,12.904933999999999,,,
33,1,-6.8157454,-0.0379545,,,
33,1,-2.3663247000000003,3.5559663999999995,,,
33,1,-0.48968127,7.6829863,,,
33,1,-0.06491632,11.69496,,,
33,2,0.0,-0.056576699999999994,,,
33,2,-0.07630789,3.6439483,,,
33,2,0.013420201000000001,7.627198700000001,,,
33,2,-0.17664729,11.694801,,,
33,3,-7.6376479999999995,-0.0701643,,,
33,3,-5.2740884,2.403203,,,
33,3,-2.3949529999999997,6.427475,,,
33,3,-1.1645738,10.470275,,,
33,4,-0.07606858,0.8838879000000001,,,
33,4,-0.4950495,2.4572692000000003,,,
33,4,-2.615914,6.4815407,,,
33,4,-1.7688965,10.466933000000001,,,
33,5,-7.996417999999999,0.01276564,,,
33,5,-6.963641,2.0702806000000002,,,
33,5,-2.912212,6.105653299999999,,,
33,5,-0.6250591,10.082201,,,
33,6,0.034466445,2.8332574,,,
33,6,-1.2576197,6.080939,,,
33,6,-1.3423667,10.13643,,,
34,1,-11.110562,4.0938263,,,
34,1,-6.6074595,16.626198000000002,,,
34,1,-5.3636503,29.246979,,,
34,1,-3.320321,54.087112,,,
34,2,-9.248301,4.540996,,,
34,2,-5.718806,17.23551,,,
34,2,-4.919435,29.841955,,,
34,2,-4.03541,42.45113,,,
35,1,-2.4,0.5,,,
35,1,-1.5,10.0,,,
35,1,0.0,20.0,,,
35,1,-0.7,60.0,,,
35,2,-0.40473554,23.622913,,,
35,2,-0.07081392,38.24023,,,
35,2,-0.06766786,54.64309300000001,,,
35,2,-0.08971225,70.116936,,,
35,2,-0.13946834,175.9797,,,
35,3,-9.141199,1.2123197000000001,,,
35,3,-6.495844,5.4484205,,,
35,3,-3.8747168,10.393749,,,
35,3,-3.4629467000000003,15.378983999999999,,,
35,3,-0.9815098,20.4377,,,
35,3,-1.7068936999999997,40.649452000000004,,,
35,3,-1.1293663,60.434067000000006,,,
35,3,-0.48656365,100.4585,,,
35,3,-0.2,250.0,,,
35,4,-0.44316325,70.006,,,
35,4,-0.20454586,85.54066999999999,,,
35,4,-0.08253621,100.11331,,,
35,4,-0.08551534,114.81703999999999,,,
35,4,-0.09277472,129.01865,,,
35,4,-0.10616285,145.87527,,,
35,4,-0.11121480000000002,161.11444,,,
35,4,-0.13748856,175.94037,,,
35,4,-0.14258538,190.6552,,,
35,4,-0.14344682,205.34781999999998,,,
35,4,-0.15061647,220.5981,,,
35,4,-0.16841945,235.3796,,,
35,4,-0.18825039999999998,251.22087000000002,,,
35,4,-0.19803126,260.71454,,,
35,4,-0.20569444,270.19707999999997,,,
35,4,-0.20051686,281.18597,,,
35,4,-0.20394465,290.6463,,,
35,4,-0.22219629999999999,300.18442000000005,,,
35,4,-0.22346154,310.15796,,,
35,4,-0.23319754,320.17596000000003,,,
35,5,-0.01305119,9.3875065,,,
35,5,-0.02003102,25.071913000000002,,,
35,5,-0.03964104,40.723267,,,
35,5,-0.04238866,55.89533,,,
35,5,-0.04932417,70.533005,,,
35,5,-0.06029249,80.97275,,,
35,5,-0.09098161,109.68066999999999,,,
35,5,-0.10281409,140.53163,,,
35,5,-0.12308885,171.88391000000001,,,
35,5,-0.17267893,199.49553,,,
35,5,-0.19711943,229.79007000000001,,,
35,5,-0.21947707,260.61346000000003,,,
35,6,-1.4634542,0.60359955,,,
35,6,-1.9977697,0.769469,,,
35,6,-2.64914,0.7089025999999999,,,
35,6,-3.1357415,1.225782,,,
35,6,-3.5999055,1.503837,,,
35,6,-3.6916837999999994,1.8672357,,,
35,6,-3.5036663999999997,2.4426167000000003,,,
35,6,-2.9657013,3.342166,,,
35,6,-1.7506843,5.0104957,,,
35,6,-1.0067245999999999,4.9444230000000005,,,
35,6,-0.44875479999999995,4.894869,,,
35,6,-0.1889636,6.055955,,,
35,6,-0.09150813,7.349874499999999,,,
35,6,-0.03771162,9.476583,,,
35,6,-0.030412599999999998,11.607419,,,
35,6,0.000541,13.854571,,,
35,6,-0.01459805,16.224234,,,
35,6,0.03919846,18.350939999999998,,,
35,6,-0.02608725,19.659313,,,
36,1,-0.18019067,1.5270268,,,
36,1,-3.650179,4.5759754,,,
36,1,-4.084225,5.3110485,,,
36,1,-4.8257155,7.8218190000000005,,,
36,1,-4.2162447,10.705959,,,
36,1,-3.8869905,13.308614000000002,,,
36,1,-3.71135,16.670406,,,
36,1,-3.4333002999999995,19.526106,,,
36,1,-3.4600940000000002,21.068447,,,
36,1,-3.3598516000000003,23.136570000000003,,,
36,1,-3.2090549999999998,25.72391,,,
36,1,-3.0079203,29.08789,,,
36,1,-2.1513104,41.261078000000005,,,
36,1,-1.2463127,56.5277,,,
36,1,-0.56599367,66.11135999999999,,,
36,1,-0.3160378,72.05393000000001,,,
36,2,-6.099081,7.6255619999999995,,,
36,2,-4.280476599999999,9.561078,,,
36,2,-2.2790247999999997,34.66847,,,
36,2,-1.5330073,49.49075,,,
36,2,-1.2124739,59.187626,,,
36,2,-1.2927847,64.52459,,,
36,3,-3.3096411,7.547745699999999,,,
36,3,-3.0557689999999997,11.395616,,,
36,3,-2.0626495,37.325066,,,
36,3,-1.1218666000000002,56.83080699999999,,,
36,3,-0.10651980000000001,71.708275,,,
36,3,-0.5081705,82.00007,,,
36,3,-0.3802757,87.393585,,,
36,4,-8.422307,9.830143,,,
36,4,-5.170569400000001,23.753505999999998,,,
36,4,-4.0832143,34.401855,,,
36,4,-3.0507472,49.679417,,,
36,5,-6.507168,11.916862,,,
36,5,-4.6446095000000005,21.744537,,,
36,5,-3.012971,35.624077,,,
36,5,-2.3344827,40.51647,,,
36,5,-2.1851513,43.32826,,,
36,6,-4.3965693,8.0928,,,
36,6,-3.6625769999999997,11.155936,,,
36,7,-5.161411,4.905976,,,
36,7,-5.6170735,5.6307225,,,
36,7,-1.9849776999999997,15.608494,,,
36,7,-1.6884453000000001,23.776545000000002,,,
36,7,-1.693771,30.137729999999998,,,
36,7,-1.7490157,35.731285,,,
36,7,-2.0538561,37.486686999999996,,,
37,1,-2.38,10.0,,,
37,2,-2.32,10.0,,,
38,1,-5.036964,7.820479400000001,,,
38,1,-5.73926,10.257302000000001,,,
38,1,-6.2137199999999995,18.527732999999998,,,
38,1,-6.378248999999999,27.344109000000003,,,
38,1,-6.4672523,35.9552,,,
38,1,-6.526105,44.171479999999995,,,
38,1,-6.4715347,52.763866,,,
38,1,-6.4774923,60.97325,,,
38,1,-6.3246875,69.55284,,,
38,1,-6.262599,77.9488,,,
38,1,-6.0343056,86.12767,,,
38,1,-5.873754,95.68346,,,
38,1,-5.713469,103.871185,,,
38,1,-5.439760700000001,112.43502,,,
38,2,-8.022422,4.886938,,,
38,2,-6.4797955,10.35379,,,
38,2,-6.236389,18.530685000000002,,,
38,2,-6.2044120000000005,27.516901,,,
38,2,-6.580675599999999,35.579094,,,
38,2,-6.631858,44.380703000000004,,,
38,2,-6.539505,52.968166000000004,,,
38,2,-6.583283,60.987038,,,
38,2,-6.422846,69.95651,,,
38,2,-6.307862,78.34559,,,
38,2,-6.155057,86.92517,,,
38,2,-5.9946957,95.50378,,,
38,2,-5.819222,104.08041,,,
38,2,-5.5455894,112.25336499999999,,,
39,1,-1.7087303,10.717153,,,
39,1,-1.1104587,17.326732999999997,,,
39,1,-0.92233545,22.491301999999997,,,
39,1,-0.576335,27.722772999999997,,,
39,1,-0.32506093,32.9141,,,
39,1,-0.517505,44.273483,,,
39,1,-0.51949924,51.89992,,,
39,1,-1.5362287000000001,75.62215400000001,,,
39,1,-2.8078882999999997,108.13486499999999,,,
39,2,-3.9554699999999996,14.596793,,,
39,2,-2.6864647999999995,18.764457999999998,,,
39,2,-1.9248598999999997,20.26003,,,
39,2,-1.3854632,21.68581,,,
39,2,-1.0682749,23.041795999999998,,,
39,2,-0.84682244,26.880434,,,
39,2,-0.75234616,30.679190000000002,,,
39,2,-0.94331425,33.13193,,,
39,2,-1.1660264,35.5747,,,
39,2,-1.3572463,39.283722,,,
39,2,-1.5484663,42.992740000000005,,,
39,2,-1.7396863999999999,46.701763,,,
39,2,-1.9314102,52.923347,,,
39,2,-2.0913901000000004,59.1549,,,
39,2,-2.2198777,66.65271,,,
39,2,-2.3163695,72.904205,,,
39,2,-2.3811173,79.16566999999999,,,
39,3,-3.7015178,14.676557999999998,,,
39,3,-2.210808,21.426576999999998,,,
39,3,-1.9901115000000003,29.034059999999997,,,
39,3,-2.024123,40.33062,,,
39,3,-2.1856142999999997,54.099865,,,
39,3,-3.1737102999999998,73.89128000000001,,,
39,3,-4.066574,93.71261,,,
39,3,-4.515022,113.67352,,,
39,3,-4.9002333,134.91066,,,
39,3,-5.030988,153.715,,,
39,3,-4.8770546999999995,177.6342,,,
39,3,-4.564653400000001,202.85953999999998,,,
39,4,-3.142857,7.594937,,,
39,4,-3.7100839999999997,17.72152,,,
39,4,-4.245798000000001,29.113924,,,
39,4,-5.1281514,48.101265000000005,,,
39,4,-5.663865599999999,64.55696,,,
39,4,-6.357143,83.544304,,,
39,4,-6.829832000000001,94.93670999999999,,,
39,4,-7.1134452999999995,108.86075600000001,,,
39,4,-7.365546000000001,121.51898999999999,,,
39,4,-7.743697599999999,131.64557,,,
39,4,-7.995798,150.6329,,,
39,4,-8.027311,167.08861000000002,,,
39,4,-7.995798,188.60759,,,
39,4,-7.712185000000001,212.65822999999997,,,
39,4,-7.2079830000000005,236.70886000000002,,,
39,4,-6.766806599999999,258.22784,,,
39,4,-6.420168,274.68352999999996,,,
39,4,-5.7584032999999994,298.7342,,,
39,4,-5.191176400000001,324.05062999999996,,,
39,4,-4.686975,350.6329,,,
39,4,-4.1512604,377.21518,,,
39,4,-3.7100839999999997,407.59494,,,
39,4,-3.2373950000000002,443.03795999999994,,,
39,4,-2.9852939999999997,472.1519,,,
39,4,-2.7962184,502.53165,,,
39,4,-2.5126049999999998,522.7848,,,
39,4,-1.9768907999999998,536.70886,,,
39,4,-1.6302521,558.22784,,,
39,5,-12.035306,17.402866,,,
39,5,-11.046736,20.364193,,,
39,5,-10.377616999999999,24.461372,,,
39,5,-10.317188999999999,37.199135,,,
39,5,-10.160009,46.16425,,,
39,5,-10.03508,56.38691,,,
39,5,-9.814756,67.92121,,,
39,5,-9.564218499999999,85.824394,,,
39,5,-9.375127,94.80303,,,
39,6,-7.71875,7.5376883,,,
39,6,-7.03125,10.050251,,,
39,6,-6.34375,12.562814,,,
39,6,-6.03125,16.331657,,,
39,6,-5.75,20.100502,,,
39,6,-5.375,22.613066,,,
39,6,-5.03125,35.17588,,,
39,6,-5.21875,46.482409999999994,,,
39,6,-5.6875,54.0201,,,
39,6,-6.03125,65.32663000000001,,,
39,6,-6.40625,76.63316,,,
39,6,-6.6875,84.17085,,,
39,6,-6.9375,94.22111,,,
39,6,-7.21875,104.271355,,,
39,6,-7.375,118.09045400000001,,,
39,6,-7.46875,130.65326000000002,,,
39,6,-7.46875,146.98492,,,
39,6,-7.34375,162.0603,,,
39,6,-7.21875,174.62312,,,
39,6,-7.09375,187.18593,,,
39,7,-3.125,6.355932,,,
39,7,-2.075,13.983051000000001,,,
39,7,-1.475,15.254237,,,
39,7,-0.9125,17.79661,,,
39,7,-0.725,25.423729,,,
39,7,-1.1,34.322033000000005,,,
39,7,-1.55,44.491524,,,
39,7,-1.8875,55.932205,,,
39,7,-2.225,63.559321999999995,,,
39,7,-2.6375,81.35593399999999,,,
39,8,-11.678401,28.852715999999997,,,
39,8,-11.365507000000001,50.374237,,,
39,8,-10.800508,73.20389,,,
39,8,-10.550248,90.92615500000001,,,
39,8,-10.300274,111.173676,,,
39,8,-10.0503,131.42119,,,
39,8,-9.831856,151.66302,,,
39,8,-9.55035,171.91623,,,
39,8,-9.300233,190.90112,,,
39,8,-9.018728,211.15434,,,
39,8,-8.705549000000001,230.1506,,,
39,8,-8.424328,252.92906000000002,,,
39,8,-8.173927,269.3887,,,
39,8,-7.955909700000001,293.41843,,,
39,8,-7.674262,312.409,,,
39,8,-7.4242873,332.65652,,,
39,8,-7.268621400000001,350.36172,,,
39,8,-7.081850500000001,371.8605,,,
39,8,-6.800345,392.1137,,,
39,8,-6.644963000000001,412.34418,,,
39,8,-6.457908,431.3177,,,
39,8,-6.365304,449.0115,,,
39,8,-6.178675,471.77292,,,
39,9,-12.62376,23.631586,,,
39,9,-12.373075,37.565975,,,
39,9,-12.406168,51.449177,,,
39,9,-12.31328,66.61775,,,
39,9,-12.188435,78.00414,,,
39,9,-11.875966,103.31354,,,
39,9,-11.751689,119.75043500000001,,,
39,9,-11.407122,140.01501000000002,,,
39,9,-11.346048,157.70316,,,
39,10,-9.252253,13.844394,,,
39,10,-9.441442,20.1373,,,
39,10,-9.662162,28.947369000000002,,,
39,10,-9.599099,41.53318,,,
39,10,-9.378378,62.92906,,,
39,10,-9.346847,72.99771,,,
39,10,-9.472973,90.61785,,,
39,10,-9.662162,101.94508,,,
39,10,-9.851352,118.30663,,,
39,10,-10.040541000000001,134.6682,,,
39,10,-10.22973,152.28833,,,
